Timestamp,Latitude,Longitude,Value
07/04/2013 20:40:36,-32.464075,23.968522,0
07/04/2013 20:40:06,-32.464073,23.96852,0
07/04/2013 20:39:35,-32.464073,23.96852,0
07/04/2013 20:39:04,-32.464072,23.968518,0
07/04/2013 20:38:33,-32.464072,23.968518,0
07/04/2013 20:38:02,-32.464072,23.968517,0
07/04/2013 20:37:31,-32.464072,23.968517,0
07/04/2013 20:37:00,-32.464072,23.968515,0
07/04/2013 20:36:29,-32.464072,23.968515,0
07/04/2013 20:35:58,-32.464072,23.968513,0
07/04/2013 20:35:27,-32.464072,23.96851,0
07/04/2013 20:34:56,-32.464072,23.968507,0
07/04/2013 20:34:25,-32.464072,23.968505,0
07/04/2013 20:33:54,-32.464072,23.968503,0
07/04/2013 20:33:24,-32.46407,23.968502,0
07/04/2013 20:32:52,-32.46407,23.968502,0
07/04/2013 20:32:22,-32.464113,23.9708,48.770014
07/04/2013 20:31:51,-32.464445,23.978897,58.079816
07/04/2013 20:31:20,-32.464807,23.9876,58.413542
07/04/2013 20:30:49,-32.465138,23.995993,56.34214
07/04/2013 20:30:18,-32.46548,24.0042,56.871498
07/04/2013 20:29:47,-32.465825,24.012898,65.628926
07/04/2013 20:29:16,-32.466325,24.022872,67.861438
07/04/2013 20:28:46,-32.46826,24.032718,68.218179
07/04/2013 20:28:15,-32.470207,24.041863,54.926682
07/04/2013 20:27:44,-32.471688,24.048783,39.414181
07/04/2013 20:27:13,-32.471915,24.052028,27.561157
07/04/2013 20:26:42,-32.469088,24.05937,65.951144
07/04/2013 20:26:11,-32.467902,24.069353,68.874123
07/04/2013 20:25:40,-32.465853,24.079178,70.531245
07/04/2013 20:25:09,-32.460542,24.088283,71.33679
07/04/2013 20:24:38,-32.455708,24.096565,72.510585
07/04/2013 20:24:07,-32.450593,24.105342,71.774086
07/04/2013 20:23:36,-32.445695,24.113735,71.244728
07/04/2013 20:23:05,-32.440693,24.122308,72.211382
07/04/2013 20:22:36,-32.435492,24.131213,73.661364
07/04/2013 20:22:03,-32.430315,24.140122,72.717725
07/04/2013 20:21:33,-32.424828,24.148627,74.731588
07/04/2013 20:21:02,-32.417737,24.155812,75.663719
07/04/2013 20:20:30,-32.410277,24.16257,76.147046
07/04/2013 20:20:11,-32.40583,24.17299,75.353009
07/04/2013 20:20:09,-32.401915,24.182663,74.927221
07/04/2013 20:18:58,-32.397917,24.192605,73.546286
07/04/2013 20:18:27,-32.394003,24.20234,72.970896
07/04/2013 20:17:56,-32.39004,24.212187,74.904205
07/04/2013 20:17:25,-32.386077,24.22197,72.913357
07/04/2013 20:16:54,-32.38242,24.232278,75.905383
07/04/2013 20:16:23,-32.379323,24.242418,74.478417
07/04/2013 20:15:54,-32.376025,24.25333,75.226423
07/04/2013 20:15:21,-32.372928,24.263582,76.791483
07/04/2013 20:14:50,-32.369173,24.274032,76.526803
07/04/2013 20:14:20,-32.364808,24.284248,79.864063
07/04/2013 20:13:48,-32.357995,24.29246,75.928398
07/04/2013 20:13:18,-32.353738,24.301923,74.858174
07/04/2013 20:12:46,-32.352423,24.31298,75.686735
07/04/2013 20:12:15,-32.351108,24.323975,74.961744
07/04/2013 20:11:44,-32.34982,24.33472,71.900672
07/04/2013 20:11:14,-32.348535,24.345432,73.833981
07/04/2013 20:10:43,-32.34724,24.356315,75.272454
07/04/2013 20:10:12,-32.344333,24.36688,77.06767
07/04/2013 20:09:41,-32.341857,24.377382,74.075644
07/04/2013 20:09:10,-32.342105,24.388062,71.992734
07/04/2013 20:08:39,-32.342367,24.398715,76.262124
07/04/2013 20:08:08,-32.342353,24.409992,76.607358
07/04/2013 20:07:37,-32.340227,24.4213,78.356542
07/04/2013 20:07:07,-32.335912,24.431357,75.306978
07/04/2013 20:06:36,-32.331433,24.440917,71.244728
07/04/2013 20:06:04,-32.327012,24.450315,75.870859
07/04/2013 20:05:33,-32.322217,24.460567,81.221982
07/04/2013 20:05:03,-32.31742,24.470775,76.089507
07/04/2013 20:04:32,-32.312822,24.480595,77.873215
07/04/2013 20:04:01,-32.308112,24.490555,75.065314
07/04/2013 20:03:29,-32.304118,24.499078,64.938459
07/04/2013 20:02:59,-32.300148,24.508117,72.11932
07/04/2013 20:02:28,-32.298302,24.518762,72.188367
